0	312032
12	2
13	4
14	6
15	10
16	4
17	2
18	6
19	6
20	2
21	2
22	8
23	4
24	2
25	8
26	8
27	14
28	2
29	16
30	12
31	8
32	8
33	8
34	18
35	12
36	16
37	30
38	24
39	22
40	26
41	20
42	24
43	12
44	22
45	24
46	26
47	36
48	24
49	28
50	20
51	34
52	34
53	44
54	46
55	42
56	36
57	42
58	52
59	60
60	32
61	42
62	52
63	38
64	64
65	64
66	70
67	68
68	70
69	66
70	88
71	76
72	66
73	64
74	60
75	66
76	72
77	76
78	74
79	74
80	70
81	84
82	82
83	100
84	102
85	80
86	90
87	106
88	90
89	120
90	94
91	98
92	90
93	102
94	124
95	100
96	102
97	98
98	144
99	106
100	140
101	134
102	128
103	158
104	108
105	120
106	124
107	166
108	136
109	148
110	144
111	144
112	134
113	120
114	178
115	138
116	140
117	182
118	146
119	166
120	140
121	158
122	124
123	140
124	166
125	176
126	170
127	174
128	168
129	176
130	174
131	224
132	206
133	176
134	156
135	198
136	206
137	224
138	194
139	168
140	186
141	226
142	196
143	242
144	188
145	200
146	220
147	222
148	198
149	222
150	238
151	188
152	204
153	198
154	216
155	202
156	220
157	246
158	242
159	248
160	254
161	194
162	258
163	234
164	256
165	214
166	240
167	216
168	232
169	262
170	246
171	230
172	246
173	266
174	216
175	268
176	266
177	268
178	278
179	298
180	266
181	298
182	264
183	282
184	306
185	308
186	254
187	304
188	282
189	272
190	308
191	254
192	298
193	338
194	330
195	286
196	348
197	298
198	326
199	316
200	310
201	296
202	328
203	308
204	348
205	302
206	344
207	314
208	300
209	310
210	330
211	304
212	298
213	376
214	358
215	342
216	310
217	276
218	370
219	382
220	368
221	366
222	310
223	346
224	396
225	326
226	414
227	362
228	364
229	308
230	350
231	364
232	354
233	352
234	412
235	376
236	370
237	360
238	402
239	346
240	472
241	366
242	388
243	384
244	408
245	350
246	382
247	422
248	366
249	398
250	450
251	410
252	360
253	370
254	400
255	380
256	360
257	366
258	494
259	446
260	406
261	356
262	396
263	430
264	400
265	452
266	394
267	436
268	440
269	464
270	402
271	390
272	386
273	418
274	422
275	402
276	440
277	452
278	418
279	402
280	448
281	464
282	400
283	484
284	416
285	464
286	412
287	530
288	366
289	428
290	466
291	460
292	458
293	436
294	430
295	476
296	418
297	462
298	442
299	450
300	446
301	450
302	424
303	498
304	472
305	456
306	444
307	486
308	444
309	540
310	450
311	450
312	452
313	454
314	474
315	510
316	442
317	446
318	482
319	490
320	492
321	522
322	510
323	450
324	438
325	482
326	464
327	474
328	504
329	476
330	522
331	512
332	492
333	482
334	546
335	516
336	436
337	512
338	554
339	428
340	504
341	490
342	552
343	456
344	562
345	492
346	562
347	486
348	450
349	484
350	520
351	452
352	474
353	502
354	526
